provider,cidr,region
aws,2600:1f01:4880::/47,ap-northeast-1
aws,2600:1f01:4890::/47,us-east-1
aws,2600:1f01:48a0::/47,us-west-1
aws,2600:1f01:48b0::/47,ap-southeast-1
aws,2600:1f01:48c0::/47,ca-central-1
aws,2600:1f01:48d0::/46,
aws,2600:1f01:48e0::/46,
aws,2600:1f01:48f0::/46,
aws,2600:1f01:48f4::/47,ap-southeast-1
aws,2600:1f01:4900:100::/56,us-east-1
aws,2600:1f01:4900:200::/55,us-east-1
aws,2600:1f01:4900:400::/56,us-east-1
aws,2600:1f01:4904::/46,
aws,2600:1f01:4908::/45,
aws,2600:1f01:4910::/45,
aws,2600:1f01:4918::/46,
aws,2600:1f01:491c::/47,eu-west-2
aws,2600:1f10:4000::/36,us-east-1
aws,2600:1f10:8000::/36,us-east-1
aws,2600:1f10:c000::/36,us-east-1
aws,2600:1f11::/36,ca-central-1
aws,2600:1f11:4000::/36,us-east-1
aws,2600:1f11:8000::/36,us-east-1
aws,2600:1f11:c000::/36,us-west-2
aws,2600:1f12::/36,us-gov-west-1
aws,2600:1f12:4000::/36,us-east-1
aws,2600:1f12:8000::/36,us-west-2
aws,2600:1f12:c000::/36,us-east-1
aws,2600:1f13::/36,us-west-2
aws,2600:1f13:8000::/36,us-east-1
aws,2600:1f14::/34,us-west-2
aws,2600:1f14:4000::/36,us-east-1
aws,2600:1f14:8000::/36,us-west-2
aws,2600:1f14:c000::/36,us-east-2
aws,2600:1f15::/36,us-gov-east-1
aws,2600:1f15:4000::/36,us-east-1
aws,2600:1f15:8000::/36,us-east-1
aws,2600:1f15:c000::/36,us-east-1
aws,2600:1f16::/34,us-east-2
aws,2600:1f16:8000::/36,us-east-2
aws,2600:1f16:c000::/36,us-west-2
aws,2600:1f17:4000::/36,mx-central-1
aws,2600:1f17:8000::/36,us-east-1
aws,2600:1f18::/33,us-east-1
aws,2600:1f18:8000::/36,us-east-1
aws,2600:1f18:c000::/36,us-east-2
aws,2600:1f19:4000::/36,us-east-1
aws,2600:1f19:8000::/36,us-east-1
aws,2600:1f19:c000::/36,us-east-1
aws,2600:1f1a:4000::/36,ca-west-1
aws,2600:1f1a:8000::/36,us-east-1
aws,2600:1f1a:c000::/36,us-east-1
aws,2600:1f1b:4000::/36,us-east-1
aws,2600:1f1b:8000::/36,us-west-2
aws,2600:1f1c::/36,us-west-1
aws,2600:1f1c:4000::/36,us-west-2
aws,2600:1f1c:8000::/36,us-east-1
aws,2600:1f1c:c000::/36,us-east-1
aws,2600:1f1d:4000::/36,us-east-1
aws,2600:1f1d:8000::/36,us-west-2
aws,2600:1f1e::/36,sa-east-1
aws,2600:1f1e:4000::/36,ca-central-1
aws,2600:1f1e:8000::/36,us-west-2
aws,2600:1f1e:c000::/36,sa-west-1
aws,2600:1f1f::/36,us-west-2
aws,2600:1f1f:4000::/36,us-east-1
aws,2600:1f1f:8000::/36,us-east-1
aws,2600:1f20:8000::/36,us-east-1
aws,2600:1f20:c000::/36,ap-east-2
aws,2600:1f21::/36,ca-central-1
aws,2600:1f21:4000::/36,us-east-1
aws,2600:1f21:8000::/36,us-east-1
aws,2600:1f21:c000::/36,us-west-2
aws,2600:1f22::/36,us-gov-west-1
aws,2600:1f22:8000::/36,us-west-2
aws,2600:1f22:c000::/36,us-east-1
aws,2600:1f23::/36,us-west-2
aws,2600:1f23:8000::/36,us-east-1
aws,2600:1f24::/36,us-west-2
aws,2600:1f24:4000::/36,us-east-1
aws,2600:1f24:8000::/36,us-west-2
aws,2600:1f24:c000::/36,us-east-2
aws,2600:1f25::/36,us-gov-east-1
aws,2600:1f25:4000::/36,us-east-1
aws,2600:1f25:8000::/36,us-east-1
aws,2600:1f25:c000::/36,us-east-1
aws,2600:1f26::/36,us-east-2
aws,2600:1f26:8000::/36,us-east-2
aws,2600:1f26:c000::/36,us-west-2
aws,2600:1f27:4000::/36,mx-central-1
aws,2600:1f27:8000::/36,us-east-1
aws,2600:1f28::/36,us-east-1
aws,2600:1f28:8000::/36,us-east-1
aws,2600:1f28:c000::/36,us-east-2
aws,2600:1f29:4000::/36,us-east-1
aws,2600:1f29:8000::/36,us-east-1
aws,2600:1f29:c000::/36,us-east-1
aws,2600:1f2a:4000::/36,ca-west-1
aws,2600:1f2a:8000::/36,us-east-1
aws,2600:1f2a:c000::/36,us-east-1
aws,2600:1f2b:4000::/36,us-east-1
aws,2600:1f2b:8000::/36,us-west-2
aws,2600:1f2c::/36,us-west-1
aws,2600:1f2c:4000::/36,us-west-2
aws,2600:1f2c:8000::/36,us-east-1
aws,2600:1f2c:c000::/36,us-east-1
aws,2600:1f2d:4000::/36,us-east-1
aws,2600:1f2d:8000::/36,us-west-2
aws,2600:1f2e::/36,sa-east-1
aws,2600:1f2e:4000::/36,ca-central-1
aws,2600:1f2e:8000::/36,us-west-2
aws,2600:1f2e:c000::/36,sa-west-1
aws,2600:1f2f:4000::/36,us-east-1
aws,2600:1f2f:8000::/36,us-east-1
aws,2600:1f30:1000::/40,ca-central-1
aws,2600:1f30:2000::/40,us-gov-west-1
aws,2600:1f30:4000::/39,us-west-2
aws,2600:1f30:5000::/40,us-gov-east-1
aws,2600:1f30:6000::/40,us-east-2
aws,2600:1f30:7400::/40,mx-central-1
aws,2600:1f30:8000::/39,us-east-1
aws,2600:1f30:a400::/40,ca-west-1
aws,2600:1f30:c000::/40,us-west-1
aws,2600:1f30:e000::/40,sa-east-1
aws,2600:1f30:ec00::/40,sa-west-1
aws,2600:1f32:1000::/40,ca-central-1
aws,2600:1f32:2000::/40,us-gov-west-1
aws,2600:1f32:4000::/39,us-west-2
aws,2600:1f32:5000::/40,us-gov-east-1
aws,2600:1f32:6000::/40,us-east-2
aws,2600:1f32:7400::/40,mx-central-1
aws,2600:1f32:8000::/39,us-east-1
aws,2600:1f32:a400::/40,ca-west-1
aws,2600:1f32:c000::/40,us-west-1
aws,2600:1f32:e000::/40,sa-east-1
aws,2600:1f32:ec00::/40,sa-west-1
aws,2600:1f36:1000::/40,ca-central-1
aws,2600:1f36:2000::/40,us-gov-west-1
aws,2600:1f36:4000::/39,us-west-2
aws,2600:1f36:5000::/40,us-gov-east-1
aws,2600:1f36:6000::/40,us-east-2
aws,2600:1f36:7400::/40,mx-central-1
aws,2600:1f36:8000::/39,us-east-1
aws,2600:1f36:a400::/40,ca-west-1
aws,2600:1f36:c000::/40,us-west-1
aws,2600:1f36:e000::/40,sa-east-1
aws,2600:1f36:ec00::/40,sa-west-1
aws,2600:1f38:1000::/40,ca-central-1
aws,2600:1f38:2000::/40,us-gov-west-1
aws,2600:1f38:4000::/39,us-west-2
aws,2600:1f38:5000::/40,us-gov-east-1
aws,2600:1f38:6000::/40,us-east-2
aws,2600:1f38:7400::/40,mx-central-1
aws,2600:1f38:8000::/39,us-east-1
aws,2600:1f38:a400::/40,ca-west-1
aws,2600:1f38:c000::/40,us-west-1
aws,2600:1f38:e000::/40,sa-east-1
aws,2600:1f38:ec00::/40,sa-west-1
aws,2600:1f60:1000::/40,ca-central-1
aws,2600:1f60:2000::/40,us-gov-west-1
aws,2600:1f60:4000::/39,us-west-2
aws,2600:1f60:5000::/40,us-gov-east-1
aws,2600:1f60:6000::/40,us-east-2
aws,2600:1f60:7400::/40,mx-central-1
aws,2600:1f60:8000::/39,us-east-1
aws,2600:1f60:a400::/40,ca-west-1
aws,2600:1f60:c000::/40,us-west-1
aws,2600:1f60:e000::/40,sa-east-1
aws,2600:1f60:ec00::/40,sa-west-1
aws,2600:1f61:1000::/40,ca-central-1
aws,2600:1f61:2000::/40,us-gov-west-1
aws,2600:1f61:4000::/39,us-west-2
aws,2600:1f61:5000::/40,us-gov-east-1
aws,2600:1f61:6000::/40,us-east-2
aws,2600:1f61:7400::/40,mx-central-1
aws,2600:1f61:8000::/39,us-east-1
aws,2600:1f61:a400::/40,ca-west-1
aws,2600:1f61:c000::/40,us-west-1
aws,2600:1f61:e000::/40,sa-east-1
aws,2600:1f61:ec00::/40,sa-west-1
aws,2600:1f70:1000::/40,ca-central-1
aws,2600:1f70:2000::/40,us-gov-west-1
aws,2600:1f70:4000::/39,us-west-2
aws,2600:1f70:5000::/40,us-gov-east-1
aws,2600:1f70:6000::/40,us-east-2
aws,2600:1f70:7400::/40,mx-central-1
aws,2600:1f70:8000::/39,us-east-1
aws,2600:1f70:a400::/40,ca-west-1
aws,2600:1f70:c000::/40,us-west-1
aws,2600:1f70:e000::/40,sa-east-1
aws,2600:1f70:ec00::/40,sa-west-1
aws,2600:1fa0:1000::/40,ca-central-1
aws,2600:1fa0:2000::/40,us-gov-west-1
aws,2600:1fa0:2c00::/40,us-east-1
aws,2600:1fa0:4000::/39,us-west-2
aws,2600:1fa0:5000::/40,us-gov-east-1
aws,2600:1fa0:6000::/40,us-east-2
aws,2600:1fa0:7400::/40,mx-central-1
aws,2600:1fa0:8000::/39,us-east-1
aws,2600:1fa0:a400::/40,ca-west-1
aws,2600:1fa0:c000::/40,us-west-1
aws,2600:1fa0:e000::/40,sa-east-1
aws,2600:1fa0:ec00::/40,sa-west-1
aws,2600:1fb8:8000::/39,us-east-1
aws,2600:1fb9:1000::/40,ca-central-1
aws,2600:1fb9:2000::/40,us-gov-west-1
aws,2600:1fb9:4000::/39,us-west-2
aws,2600:1fb9:5000::/40,us-gov-east-1
aws,2600:1fb9:6000::/40,us-east-2
aws,2600:1fb9:7400::/40,mx-central-1
aws,2600:1fb9:8000::/39,us-east-1
aws,2600:1fb9:a400::/40,ca-west-1
aws,2600:1fb9:c000::/40,us-west-1
aws,2600:1fb9:e000::/40,sa-east-1
aws,2600:1fb9:ec00::/40,sa-west-1
aws,2600:1fbb:1000::/40,ca-central-1
aws,2600:1fbb:2000::/40,us-gov-west-1
aws,2600:1fbb:4000::/39,us-west-2
aws,2600:1fbb:5000::/40,us-gov-east-1
aws,2600:1fbb:6000::/40,us-east-2
aws,2600:1fbb:7400::/40,mx-central-1
aws,2600:1fbb:8000::/39,us-east-1
aws,2600:1fbb:a400::/40,ca-west-1
aws,2600:1fbb:c000::/40,us-west-1
aws,2600:1fbb:e000::/40,sa-east-1
aws,2600:1fbb:ec00::/40,sa-west-1
aws,2600:1fea:1000::/40,ca-central-1
aws,2600:1fea:2000::/40,us-gov-west-1
aws,2600:1fea:4000::/39,us-west-2
aws,2600:1fea:5000::/40,us-gov-east-1
aws,2600:1fea:6000::/40,us-east-2
aws,2600:1fea:7400::/40,mx-central-1
aws,2600:1fea:8000::/39,us-east-1
aws,2600:1fea:a400::/40,ca-west-1
aws,2600:1fea:c000::/40,us-west-1
aws,2600:1fea:e000::/40,sa-east-1
aws,2600:1fea:ec00::/40,sa-west-1
aws,2600:1fef:1000::/40,ca-central-1
aws,2600:1fef:2000::/40,us-gov-west-1
aws,2600:1fef:4000::/39,us-west-2
aws,2600:1fef:5000::/40,us-gov-east-1
aws,2600:1fef:6000::/40,us-east-2
aws,2600:1fef:7400::/40,mx-central-1
aws,2600:1fef:8000::/39,us-east-1
aws,2600:1fef:a400::/40,ca-west-1
aws,2600:1fef:c000::/40,us-west-1
aws,2600:1fef:e000::/40,sa-east-1
aws,2600:1fef:ec00::/40,sa-west-1
aws,2600:1ff0:1000::/40,ca-central-1
aws,2600:1ff0:2000::/40,us-gov-west-1
aws,2600:1ff0:4000::/39,us-west-2
aws,2600:1ff0:5000::/40,us-gov-east-1
aws,2600:1ff0:6000::/40,us-east-2
aws,2600:1ff0:7400::/40,mx-central-1
aws,2600:1ff0:8000::/39,us-east-1
aws,2600:1ff0:a400::/40,ca-west-1
aws,2600:1ff0:c000::/40,us-west-1
aws,2600:1ff0:e000::/40,sa-east-1
aws,2600:1ff0:ec00::/40,sa-west-1
aws,2600:1ff1:4000::/39,us-west-2
aws,2600:1ff1:8000::/39,us-east-1
aws,2600:1ff2:1000::/40,ca-central-1
aws,2600:1ff2:2000::/40,us-gov-west-1
aws,2600:1ff2:4000::/39,us-west-2
aws,2600:1ff2:5000::/40,us-gov-east-1
aws,2600:1ff2:6000::/40,us-east-2
aws,2600:1ff2:7400::/40,mx-central-1
aws,2600:1ff2:8000::/39,us-east-1
aws,2600:1ff2:a400::/40,ca-west-1
aws,2600:1ff2:c000::/40,us-west-1
aws,2600:1ff2:e000::/40,sa-east-1
aws,2600:1ff2:ec00::/40,sa-west-1
aws,2600:1ff3:1000::/40,ca-central-1
aws,2600:1ff3:2000::/40,us-gov-west-1
aws,2600:1ff3:4000::/39,us-west-2
aws,2600:1ff3:5000::/40,us-gov-east-1
aws,2600:1ff3:6000::/40,us-east-2
aws,2600:1ff3:7400::/40,mx-central-1
aws,2600:1ff3:8000::/39,us-east-1
aws,2600:1ff3:a400::/40,ca-west-1
aws,2600:1ff3:c000::/40,us-west-1
aws,2600:1ff3:e000::/40,sa-east-1
aws,2600:1ff3:ec00::/40,sa-west-1
aws,2600:1ff4:1000::/40,ca-central-1
aws,2600:1ff4:2000::/40,us-gov-west-1
aws,2600:1ff4:4000::/39,us-west-2
aws,2600:1ff4:5000::/40,us-gov-east-1
aws,2600:1ff4:6000::/40,us-east-2
aws,2600:1ff4:7400::/40,mx-central-1
aws,2600:1ff4:8000::/39,us-east-1
aws,2600:1ff4:a400::/40,ca-west-1
aws,2600:1ff4:c000::/40,us-west-1
aws,2600:1ff4:e000::/40,sa-east-1
aws,2600:1ff4:ec00::/40,sa-west-1
aws,2600:1ff5:8000::/39,us-east-1
aws,2600:1ff6:1000::/40,ca-central-1
aws,2600:1ff6:2000::/40,us-gov-west-1
aws,2600:1ff6:4000::/39,us-west-2
aws,2600:1ff6:5000::/40,us-gov-east-1
aws,2600:1ff6:6000::/40,us-east-2
aws,2600:1ff6:7400::/40,mx-central-1
aws,2600:1ff6:8000::/39,us-east-1
aws,2600:1ff6:a400::/40,ca-west-1
aws,2600:1ff6:c000::/40,us-west-1
aws,2600:1ff6:e000::/40,sa-east-1
aws,2600:1ff6:ec00::/40,sa-west-1
aws,2600:1ff8:1000::/40,ca-central-1
aws,2600:1ff8:2000::/40,us-gov-west-1
aws,2600:1ff8:4000::/40,us-west-2
aws,2600:1ff8:5000::/36,us-gov-east-1
aws,2600:1ff8:6000::/40,us-east-2
aws,2600:1ff8:8000::/40,us-east-1
aws,2600:1ff8:c000::/40,us-west-1
aws,2600:1ff8:e000::/40,sa-east-1
aws,2600:1ff9:1000::/40,ca-central-1
aws,2600:1ff9:2000::/40,us-gov-west-1
aws,2600:1ff9:2c00::/40,us-east-1
aws,2600:1ff9:4000::/39,us-west-2
aws,2600:1ff9:5000::/40,us-gov-east-1
aws,2600:1ff9:6000::/40,us-east-2
aws,2600:1ff9:7400::/40,mx-central-1
aws,2600:1ff9:8000::/39,us-east-1
aws,2600:1ff9:a400::/40,ca-west-1
aws,2600:1ff9:c000::/40,us-west-1
aws,2600:1ff9:e000::/40,sa-east-1
aws,2600:1ff9:ec00::/40,sa-west-1
aws,2600:1ffa:1000::/40,ca-central-1
aws,2600:1ffa:2000::/40,us-gov-west-1
aws,2600:1ffa:4000::/40,us-west-2
aws,2600:1ffa:5000::/40,us-gov-east-1
aws,2600:1ffa:6000::/40,us-east-2
aws,2600:1ffa:8000::/40,us-east-1
aws,2600:1ffa:c000::/40,us-west-1
aws,2600:1ffa:e000::/40,sa-east-1
aws,2600:1ffc:1000::/40,ca-central-1
aws,2600:1ffc:2000::/40,us-gov-west-1
aws,2600:1ffc:4000::/39,us-west-2
aws,2600:1ffc:5000::/40,us-gov-east-1
aws,2600:1ffc:6000::/40,us-east-2
aws,2600:1ffc:7400::/40,mx-central-1
aws,2600:1ffc:8000::/39,us-east-1
aws,2600:1ffc:a400::/40,ca-west-1
aws,2600:1ffc:c000::/40,us-west-1
aws,2600:1ffc:e000::/40,sa-east-1
aws,2600:1ffd:803f::/48,us-east-1
aws,2600:1ffd:8066::/48,us-east-1
aws,2600:1ffd:807b::/48,us-east-1
aws,2600:1ffd:807f::/48,us-east-1
aws,2600:1ffd:80a7::/48,eu-central-1
aws,2600:1ffd:80c8::/48,eu-central-1
aws,2600:1ffd:80cb::/48,eu-central-1
aws,2600:1ffd:80d0::/48,eu-central-1
aws,2600:1ffd:80e1::/48,eu-central-1
aws,2600:1ffd:80f0::/48,eu-central-1
aws,2600:1ffd:812f::/48,ap-northeast-1
aws,2600:1ffd:8143::/48,ap-northeast-1
aws,2600:1ffd:8149::/48,ap-northeast-1
aws,2600:1ffd:8165::/48,ap-northeast-1
aws,2600:1ffd:816c::/48,ap-northeast-1
aws,2600:1ffd:8188::/48,ca-central-1
aws,2600:1ffd:818f::/48,ca-central-1
aws,2600:1ffd:8190::/48,ca-central-1
aws,2600:1ffd:819f::/48,ca-central-1
aws,2600:1ffd:81a7::/48,ca-central-1
aws,2600:1ffd:81c2::/48,ca-central-1
aws,2600:1ffd:8285::/48,ap-south-1
aws,2600:1ffd:82be::/48,ap-south-1
aws,2600:1ffd:831b::/48,us-east-2
aws,2600:1ffd:833b::/48,us-east-2
aws,2600:1ffd:838e::/48,eu-west-1
aws,2600:1ffd:83ad::/48,eu-west-1
aws,2600:1ffd:83d2::/48,sa-east-1
aws,2600:1ffd:8422::/48,ap-southeast-1
aws,2600:1ffd:8492::/48,eu-west-2
aws,2600:1ffd:84af::/48,eu-west-2
aws,2600:1ffd:84bd::/48,eu-west-2
aws,2600:1ffd:8508::/48,us-west-2
aws,2600:1ffd:85b2::/48,ap-southeast-1
aws,2600:1ffd:85c0::/48,ap-southeast-2
aws,2600:1ffd:85e8::/48,ap-southeast-2
aws,2600:1ffe:1000::/40,ca-central-1
aws,2600:1ffe:2000::/40,us-gov-west-1
aws,2600:1ffe:2c00::/40,us-east-1
aws,2600:1ffe:4000::/39,us-west-2
aws,2600:1ffe:5000::/40,us-gov-east-1
aws,2600:1ffe:6000::/40,us-east-2
aws,2600:1ffe:7400::/40,mx-central-1
aws,2600:1ffe:8000::/39,us-east-1
aws,2600:1ffe:a400::/40,ca-west-1
aws,2600:1ffe:c000::/40,us-west-1
aws,2600:1ffe:e000::/40,sa-east-1
aws,2600:1ffe:ec00::/40,sa-west-1
aws,2600:1fff:1000::/40,ca-central-1
aws,2600:1fff:2000::/40,us-gov-west-1
aws,2600:1fff:2c00::/40,us-east-1
aws,2600:1fff:3000::/40,us-west-2
aws,2600:1fff:4000::/39,us-west-2
aws,2600:1fff:5000::/40,us-gov-east-1
aws,2600:1fff:6000::/40,us-east-2
aws,2600:1fff:7400::/40,mx-central-1
aws,2600:1fff:8000::/39,us-east-1
aws,2600:1fff:a400::/40,ca-west-1
aws,2600:1fff:c000::/40,us-west-1
aws,2600:1fff:e000::/40,sa-east-1
aws,2600:1fff:ec00::/40,sa-west-1
aws,2600:9000:ddd::/48,GLOBAL
aws,2600:9000:eee::/48,GLOBAL
aws,2600:9000:fff::/48,GLOBAL
aws,2600:9000:1000::/36,GLOBAL
aws,2600:9000:2000::/35,GLOBAL
aws,2600:9000:4000::/36,GLOBAL
aws,2600:9000:5200::/39,
aws,2600:9000:a100::/40,GLOBAL
aws,2600:9000:a200::/39,GLOBAL
aws,2600:9000:a400::/38,GLOBAL
aws,2600:9000:a800::/37,GLOBAL
aws,2600:9000:f000::/36,GLOBAL
aws,2600:f000::/39,us-east-1
aws,2600:f000:8000::/39,us-west-2
aws,2600:f001::/40,us-east-2
aws,2600:f001:4000::/40,us-west-1
aws,2600:f002::/39,eu-west-1
aws,2600:f002:8000::/40,eu-west-2
aws,2600:f002:c000::/40,eu-central-1
aws,2600:f003:a200::/40,eu-south-2
aws,2600:f004::/40,ap-northeast-1
aws,2600:f004:4000::/40,ap-northeast-2
aws,2600:f004:8000::/40,ap-southeast-1
aws,2600:f004:a000::/40,ap-southeast-2
aws,2600:f005:8000::/40,ap-south-2
aws,2600:f007::/40,sa-east-1
aws,2600:f00c::/39,us-east-1
aws,2600:f00c:8000::/39,us-west-2
aws,2600:f00d::/40,us-west-1
aws,2600:f00d:8000::/40,sa-east-1
aws,2600:f00e::/39,eu-west-1
aws,2600:f00e:400::/40,eu-south-2
aws,2600:f00e:600::/40,eu-central-1
aws,2600:f00f::/40,ap-northeast-1
aws,2600:f00f:4000::/40,ap-southeast-1
aws,2600:f00f:6000::/40,ap-southeast-2
aws,2600:f00f:c000::/40,ap-south-2
aws,2600:f0f0:0:100::/56,us-east-1
aws,2600:f0f0:0:200::/59,us-east-1
aws,2600:f0f0:0:300::/56,us-west-2
aws,2600:f0f0:0:d00::/56,eu-north-1
aws,2600:f0f0:1:a00::/56,us-west-2
aws,2600:f0f0:1:f00::/56,ap-northeast-1
aws,2600:f0f0:1:1000::/55,
aws,2600:f0f0:1:1300::/56,ap-southeast-1
aws,2600:f0f0:1:1400::/56,ap-southeast-2
aws,2600:f0f0:1:1600::/55,
aws,2600:f0f0:1:1800::/56,eu-north-1
aws,2600:f0f0:1:1a00::/55,
aws,2600:f0f0:1:1c00::/56,eu-west-3
aws,2600:f0f0:1:1e00::/55,
aws,2600:f0f0:1:2000::/55,
aws,2600:f0f0:1:2200::/56,us-west-2
aws,2600:f0f0:1:fd00::/56,us-east-1
aws,2600:f0f0:1:fe00::/55,us-west-2
aws,2600:f0f0:2::/48,us-east-1
aws,2600:f0f0:4::/48,eu-central-1
aws,2600:f0f0:8::/48,us-west-2
aws,2600:f0f0:a::/47,us-east-2
aws,2600:f0f0:10::/47,
aws,2600:f0f0:20::/48,il-central-1
aws,2600:f0f0:30::/44,us-east-2
aws,2600:f0f0:40::/48,ap-south-1
aws,2600:f0f0:60::/44,us-west-2
aws,2600:f0f0:80::/45,
aws,2600:f0f0:90:1400::/56,us-east-1
aws,2600:f0f0:91::/48,us-east-1
aws,2600:f0f0:a0::/48,us-east-1
aws,2600:f0f0:300:100::/56,us-west-2
aws,2600:f0f0:30e::/47,
aws,2600:f0f0:400::/44,GLOBAL
aws,2600:f0f0:500::/48,us-east-1
aws,2600:f0f0:600::/54,us-east-1
aws,2600:f0f0:720::/47,eu-central-1
aws,2600:f0f0:730::/47,ap-southeast-1
aws,2600:f0f0:e00::/45,
aws,2600:f0f0:e15::/48,sa-east-1
aws,2600:f0f0:e16::/47,sa-east-1
aws,2600:f0f0:e2e::/47,ap-southeast-1
aws,2600:f0f0:e30::/48,ap-southeast-1
aws,2600:f0f0:f00::/54,us-east-1
aws,2600:f0f0:f00:400::/55,us-east-1
aws,2600:f0f0:1000::/44,us-east-1
aws,2600:f0f0:1100::/40,
aws,2600:f0f0:4000::/48,us-west-2
aws,2600:f0f0:4100::/40,
aws,2600:f0f0:5400::/47,ap-northeast-2
aws,2600:f0f0:5402::/48,ap-northeast-2
aws,2600:f0f0:5500::/48,us-west-2
aws,2600:f0f0:5502::/47,
aws,2600:f0f0:5510::/44,
aws,2600:f0f0:5520::/43,
aws,2600:f0f0:6000::/43,us-east-1
aws,2600:f0f0:6100::/43,
aws,2600:f0f0:6120::/47,
aws,2600:f0f0:6122::/48,ap-southeast-3
aws,2600:f0f0:c000::/46,
aws,2600:f0f0:c004::/47,
aws,2600:f0f0:c040::/45,
aws,2600:f0f0:c048::/47,
aws,2600:f0f1:80::/48,eu-west-2
aws,2600:f0f1:4480::/48,us-west-2
aws,2600:f0f1:8801::/48,us-east-1
aws,2600:f0f1:8802::/48,ap-south-1
aws,2600:f0f1:8a00::/40,us-east-1
aws,2600:f0f1:8b00::/47,
aws,2600:f0f1:8b02::/48,us-west-2
aws,2600:f0f2:7000::/43,
aws,2600:f0f2:7100::/40,
aws,2600:f0f3:f000::/44,GLOBAL
aws,2600:f0fb:8000::/40,us-west-2
aws,2600:f0fb:e000::/36,
aws,2600:f0fb:f000::/44,GLOBAL
aws,2600:f0fb:f020::/45,
aws,2600:f0fb:f028::/47,
aws,2600:f0fb:f100::/44,
aws,2600:f0fb:f110::/47,
aws,2602:f7db::/44,us-east-1
aws,2605:9cc0:1ff0::/56,us-east-1
aws,2605:9cc0:1ff0:400::/54,us-east-1
aws,2605:9cc0:1ff0:800::/55,us-east-1
aws,2605:9cc0:1ff0:1000::/52,GLOBAL
aws,2605:9cc0:1ff0:2300::/56,GLOBAL
aws,2605:9cc0:1ff0:2800::/56,GLOBAL
aws,2605:9cc0:1ff0:2d00::/56,GLOBAL
aws,2605:9cc0:1ff0:3c00::/56,us-east-1
aws,2605:9cc0:1ff0:4000::/54,GLOBAL
aws,2605:9cc0:1ff0:7200::/56,GLOBAL
aws,2605:9cc0:1ff0:8000::/56,us-east-1
aws,2605:9cc0:1ff0:8200::/56,GLOBAL
aws,2605:9cc0:1ff0:f800::/56,us-east-1
aws,2605:9cc0:1fff:fc00::/54,us-east-1
aws,2605:b140:1000::/48,us-west-2
aws,2606:f40::/39,us-east-1
aws,2606:f40:400::/39,us-west-2
aws,2606:f40:800::/40,us-east-2
aws,2606:f40:a00::/40,us-west-1
aws,2606:f40:1000::/39,eu-west-1
aws,2606:f40:1400::/40,eu-west-2
aws,2606:f40:1800::/40,eu-central-1
aws,2606:f40:2100::/40,eu-south-2
aws,2606:f40:2200::/40,ap-northeast-1
aws,2606:f40:2400::/40,ap-northeast-2
aws,2606:f40:2800::/40,ap-southeast-1
aws,2606:f40:2a00::/40,ap-southeast-2
aws,2606:f40:3200::/40,ap-south-2
aws,2606:f40:3e00::/40,sa-east-1
aws,2606:f40:4400::/39,us-west-2
aws,2606:f40:5800::/40,eu-central-1
aws,2606:f40:6100::/40,eu-south-2
aws,2606:f40:8000::/39,us-east-1
aws,2606:f40:8400::/39,us-west-2
aws,2606:f40:8800::/40,us-east-2
aws,2606:f40:8a00::/40,us-west-1
aws,2606:f40:9000::/39,eu-west-1
aws,2606:f40:9400::/40,eu-west-2
aws,2606:f40:9800::/40,eu-central-1
aws,2606:f40:a100::/40,eu-south-2
aws,2606:f40:a200::/40,ap-northeast-1
aws,2606:f40:a400::/40,ap-northeast-2
aws,2606:f40:a800::/40,ap-southeast-1
aws,2606:f40:aa00::/40,ap-southeast-2
aws,2606:f40:b200::/40,ap-south-2
aws,2606:f40:be00::/40,sa-east-1
aws,2606:f40:c400::/39,us-west-2
aws,2606:f40:d800::/40,eu-central-1
aws,2606:f40:e100::/40,eu-south-2
aws,2606:f40:ffd2::/48,ap-northeast-2
aws,2606:f40:ffd4::/48,ap-south-2
aws,2606:f40:ffe0::/48,us-east-2
aws,2606:f40:ffe2::/48,ap-southeast-1
aws,2606:f40:ffe4::/48,ap-southeast-1
aws,2606:f40:ffe6::/48,ap-south-2
aws,2606:f40:ffe8::/48,eu-west-2
aws,2606:f40:ffeb::/48,us-west-1
aws,2606:f40:ffed::/48,sa-east-1
aws,2606:f40:ffef::/48,ap-southeast-2
aws,2606:f40:fff0::/48,eu-west-1
aws,2606:f40:fff2::/48,eu-west-1
aws,2606:f40:fff6::/47,ap-northeast-1
aws,2606:f40:fff8::/45,
aws,2606:7b40:9fc::/47,us-west-2
aws,2606:7b40:a3e:200::/60,us-west-2
aws,2606:7b40:a3e:270::/60,us-west-2
aws,2606:7b40:a3e:280::/60,us-west-2
aws,2606:7b40:1000:2000::/55,us-west-2
aws,2606:7b40:1000:2270::/60,us-west-2
aws,2606:7b40:1000:3000::/56,us-west-2
aws,2606:7b40:1000:7000::/56,us-west-2
aws,2606:7b40:1000:7200::/59,us-west-2
aws,2606:7b40:1000:7220::/60,us-west-2
aws,2606:7b40:1000:7240::/60,us-west-2
aws,2606:7b40:1000:7270::/60,us-west-2
aws,2606:7b40:1000:7280::/60,us-west-2
aws,2606:7b40:1000:72d0::/60,us-west-2
aws,2606:7b40:1000:72e0::/60,us-west-2
aws,2606:7b40:1000:8000::/56,us-west-2
aws,2606:7b40:1042::/56,us-west-2
aws,2606:7b40:1042:3200::/60,us-west-2
aws,2606:7b40:10f8::/46,us-west-2
aws,2606:7b40:10ff::/56,
